PM2.5,PM10,NO,NO2,NOx,CO,SO2,AQI
0.019917,0.035,0.030948,0.056681,0.061416,0.003299,0.048852,0.017682
0.017369,0.03282,0.041673,0.061458,0.073156,0.003128,0.046789,0.020629
0.023885,0.050601,0.039728,0.064163,0.072344,0.003128,0.046428,0.020629
0.03176,0.078401,0.037091,0.072308,0.073178,0.003527,0.04715,0.027996
0.034212,0.083001,0.027697,0.092656,0.074696,0.003868,0.051844,0.033399
0.031023,0.071181,0.022859,0.088597,0.06905,0.003413,0.049162,0.034381
0.035591,0.074251,0.0257,0.080315,0.07121,0.004493,0.052412,0.028487
0.034423,0.065961,0.018123,0.04815,0.048543,0.00347,0.044932,0.030943
0.036444,0.065631,0.015615,0.05381,0.05066,0.00347,0.045602,0.026031
0.038581,0.062531,0.014156,0.057289,0.051173,0.002787,0.049162,0.028487
0.020085,0.04747,0.024574,0.078189,0.066805,0.00364,0.050503,0.023576
0.02858,0.050721,0.026468,0.088653,0.072023,0.005119,0.050606,0.02554
0.028275,0.054271,0.019889,0.066759,0.054894,0.003868,0.048594,0.02947
0.028412,0.051041,0.02163,0.054169,0.052157,0.003982,0.050193,0.027014
0.026917,0.053081,0.022961,0.066538,0.059855,0.003754,0.053031,0.02947
0.028844,0.059891,0.030743,0.095803,0.080534,0.00455,0.055146,0.027505
0.031486,0.062241,0.027671,0.08302,0.078459,0.003868,0.053392,0.030452
0.033002,0.059201,0.025444,0.089453,0.070633,0.004152,0.065411,0.025049
0.046308,0.080241,0.030589,0.10381,0.087933,0.004664,0.056796,0.035855
0.03636,0.059581,0.031076,0.082993,0.072686,0.005062,0.057519,0.034381
0.038855,0.063841,0.02291,0.06698,0.056049,0.004152,0.051844,0.030943
0.03517,0.066611,0.026007,0.063225,0.059855,0.005233,0.060304,0.030452
0.028475,0.059471,0.029335,0.071922,0.067468,0.003982,0.054991,0.029961
0.027475,0.055721,0.018251,0.049669,0.048158,0.003982,0.057261,0.028978
0.036591,0.070501,0.018942,0.068498,0.063084,0.00529,0.05855,0.030452
0.059687,0.115201,0.024036,0.09561,0.078695,0.004835,0.057416,0.04666
0.049887,0.100171,0.022654,0.089978,0.07136,0.00455,0.057261,0.044204
0.035623,0.086641,0.016792,0.063915,0.049804,0.003527,0.062523,0.03831
0.039876,0.077691,0.017944,0.067062,0.051665,0.003697,0.059788,0.034381
0.029244,0.058281,0.017227,0.042822,0.041122,0.003071,0.06113,0.028487
0.029475,0.053441,0.026929,0.045969,0.053033,0.003527,0.064122,0.026523
0.038539,0.088541,0.026417,0.058338,0.060518,0.004095,0.059737,0.032908
0.046487,0.091391,0.030999,0.08037,0.067511,0.004038,0.049626,0.036837
0.036255,0.077841,0.031613,0.091717,0.072857,0.008304,0.05463,0.037328
0.033233,0.062641,0.021809,0.074462,0.059962,0.004835,0.050606,0.033399
0.024212,0.050051,0.019787,0.065019,0.055386,0.00438,0.05267,0.025049
0.027601,0.054381,0.021912,0.06386,0.057225,0.004152,0.052824,0.022593
0.017559,0.03804,0.017816,0.065875,0.052777,0.003015,0.059273,0.020138
0.023054,0.054231,0.023806,0.067145,0.060753,0.00364,0.061955,0.021611
0.026065,0.130761,0.032023,0.066842,0.070333,0.004152,0.065308,0.055501
0.028433,0.051291,0.013234,0.050663,0.042512,0.005745,0.06309,0.031925
0.024296,0.04169,0.017842,0.050911,0.043175,0.004152,0.0504,0.020629
0.019022,0.04441,0.016459,0.054694,0.045078,0.003697,0.047253,0.019646
0.01839,0.04181,0.014847,0.053672,0.044415,0.003868,0.052102,0.020138
0.027054,0.054941,0.021067,0.071535,0.063747,0.004721,0.056487,0.026031
0.032602,0.072801,0.028055,0.0963,0.082736,0.004266,0.061646,0.034381
0.031465,0.065541,0.014693,0.08048,0.063234,0.004152,0.071034,0.032908
0.032454,0.066121,0.025854,0.096549,0.080534,0.00529,0.06015,0.033399
0.041381,0.090631,0.031306,0.109553,0.089023,0.004778,0.057467,0.040275
0.037128,0.073731,0.017534,0.077747,0.060432,0.004038,0.06082,0.040275
0.040034,0.073291,0.01692,0.087935,0.065907,0.003868,0.067217,0.031925
0.045234,0.095601,0.017714,0.092739,0.068366,0.005176,0.061852,0.036837
0.054455,0.100661,0.046409,0.099669,0.097171,0.008418,0.049316,0.045678
0.045729,0.092601,0.044642,0.102623,0.098326,0.006086,0.048336,0.045187
0.044908,0.098111,0.050248,0.12217,0.1106,0.005915,0.059169,0.04666
0.042023,0.092031,0.046306,0.122667,0.108141,0.004266,0.050864,0.044695
0.050855,0.101351,0.025572,0.113666,0.084682,0.004721,0.05592,0.044695
0.052287,0.107811,0.024779,0.117835,0.088553,0.00546,0.054888,0.045678
0.056508,0.141711,0.022654,0.100552,0.086286,0.004892,0.065721,0.05501
0.060761,0.127031,0.024446,0.119464,0.092851,0.005176,0.066959,0.056483
0.068183,0.138931,0.058081,0.150718,0.138165,0.007281,0.063554,0.060413
0.056982,0.128941,0.026007,0.138956,0.10442,0.005802,0.076967,0.060413
0.058908,0.143541,0.015435,0.100883,0.074952,0.005005,0.082641,0.055992
0.057235,0.113171,0.015154,0.093816,0.070975,0.005005,0.070106,0.054028
0.04856,0.106491,0.019429,0.107675,0.083143,0.005404,0.065463,0.047151
0.057603,0.152282,0.026007,0.117946,0.090606,0.005347,0.069848,0.052554
0.061951,0.126281,0.064711,0.162176,0.148814,0.006598,0.066082,0.063851
0.070835,0.150702,0.130062,0.175566,0.210637,0.007793,0.0748,0.066798
0.077225,0.163992,0.173015,0.183379,0.24143,0.008134,0.071292,0.088409
0.062161,0.129041,0.037245,0.141993,0.114385,0.004949,0.072324,0.064833
0.081541,0.156262,0.014284,0.121176,0.084019,0.004835,0.053547,0.073674
0.067867,0.128091,0.015128,0.106405,0.07739,0.005119,0.053082,0.077112
0.092352,0.167452,0.060078,0.144782,0.135684,0.006257,0.073923,0.064342
0.231265,0.317473,0.08135,0.152043,0.158394,0.006655,0.115966,0.167976
0.149429,0.258153,0.078995,0.192656,0.179971,0.006996,0.088625,0.145874
0.070656,0.142421,0.052168,0.169271,0.146825,0.00546,0.082693,0.09332
0.064856,0.149581,0.058926,0.156267,0.137758,0.006541,0.077379,0.063851
0.050592,0.117651,0.034787,0.132523,0.108975,0.004778,0.081094,0.058448
0.11009,0.204722,0.014463,0.105522,0.076129,0.00546,0.065773,0.077603
0.094868,0.177562,0.020248,0.10116,0.077561,0.00529,0.066237,0.114931
0.064035,0.135811,0.034096,0.116262,0.100143,0.005631,0.068094,0.087426
0.077036,0.147121,0.095735,0.157068,0.165986,0.006655,0.061233,0.069253
0.051919,0.113691,0.035504,0.120652,0.103543,0.004892,0.063503,0.061886
0.045676,0.086161,0.016357,0.08095,0.059983,0.003925,0.054681,0.043222
0.093058,0.156672,0.013772,0.099862,0.072001,0.005119,0.053908,0.073183
0.087373,0.144041,0.013951,0.098288,0.071659,0.00438,0.056332,0.10167
0.08092,0.143741,0.015333,0.10185,0.075273,0.004721,0.055713,0.085953
0.086889,0.153132,0.01907,0.114936,0.08419,0.005233,0.055558,0.087917
0.097742,0.171792,0.014488,0.113252,0.080448,0.00546,0.052463,0.096267
0.134007,0.213062,0.022449,0.139288,0.10611,0.006939,0.074903,0.116405
0.13807,0.229892,0.015384,0.122777,0.090499,0.006257,0.055713,0.129666
0.076015,0.136951,0.028695,0.09619,0.079743,0.004607,0.062677,0.115422
0.082373,0.143561,0.034378,0.110574,0.091226,0.004835,0.072169,0.075639
0.040592,0.094081,0.030794,0.112452,0.087655,0.003754,0.060408,0.054028
0.049518,0.095741,0.033021,0.120375,0.092103,0.004437,0.054114,0.044695
0.038118,0.093851,0.080889,0.151242,0.151188,0.005802,0.05984,0.040766
0.045297,0.108081,0.060385,0.132468,0.12388,0.00529,0.067681,0.050098
0.054161,0.112321,0.029079,0.111237,0.085431,0.004835,0.057673,0.052554
0.072425,0.136981,0.03448,0.128355,0.10241,0.005859,0.061284,0.057466
0.077446,0.183602,0.052859,0.15381,0.142121,0.006826,0.056693,0.080059
0.070762,0.154112,0.028337,0.133462,0.110557,0.005176,0.067784,0.064833
0.072193,0.137371,0.022424,0.103893,0.078224,0.004607,0.069796,0.074656
0.050013,0.106031,0.038729,0.120679,0.103116,0.005005,0.062935,0.054519
0.055371,0.115971,0.02611,0.097239,0.083656,0.004209,0.07609,0.047151
0.0961,0.173572,0.023934,0.099779,0.089045,0.006086,0.066598,0.079568
0.057445,0.114091,0.036221,0.100442,0.094925,0.004266,0.051328,0.066306
0.053834,0.113391,0.028055,0.120265,0.095824,0.004095,0.054578,0.051572
0.054719,0.113231,0.027646,0.127305,0.100956,0.004493,0.064792,0.052063
0.044939,0.103881,0.04646,0.144782,0.125954,0.005233,0.082848,0.052554
0.053413,0.132991,0.088133,0.180094,0.184013,0.006882,0.089812,0.052554
0.055592,0.127281,0.119951,0.171563,0.213032,0.007451,0.086304,0.05943
0.055361,0.110421,0.021348,0.141193,0.103394,0.005005,0.098788,0.054028
0.077267,0.154642,0.024241,0.172336,0.132113,0.005972,0.081867,0.061395
0.077246,0.170272,0.028567,0.156184,0.121506,0.006029,0.055971,0.086444
0.056477,0.129821,0.051477,0.142987,0.144687,0.006996,0.053082,0.062377
0.059551,0.143961,0.053602,0.146687,0.142741,0.006712,0.059531,0.055992
0.074151,0.170312,0.091537,0.180867,0.188525,0.008987,0.070415,0.074165
0.077088,0.159862,0.084575,0.163473,0.170263,0.007565,0.068145,0.078094
0.07053,0.133161,0.012927,0.104114,0.075123,0.004664,0.049007,0.073183
0.056424,0.110121,0.02506,0.103893,0.082651,0.004493,0.067165,0.062868
0.034918,0.067121,0.021067,0.089702,0.073905,0.003868,0.081197,0.035855
0.044329,0.088241,0.018226,0.093512,0.074247,0.003925,0.069229,0.035855
0.044087,0.085121,0.022526,0.093236,0.070868,0.00455,0.074129,0.035363
0.050013,0.096431,0.042441,0.102043,0.101298,0.005631,0.070157,0.037328
0.07153,0.145251,0.058056,0.146742,0.145393,0.006371,0.061904,0.060413
0.050403,0.114321,0.045769,0.131336,0.122212,0.005574,0.058344,0.051572
0.06234,0.132471,0.053858,0.153562,0.144003,0.006939,0.052412,0.051572
0.055698,0.124131,0.039088,0.140006,0.118192,0.005176,0.061233,0.056974
0.030538,0.074871,0.029591,0.091496,0.081967,0.003754,0.053289,0.042731
0.039465,0.102741,0.068679,0.130315,0.135235,0.00546,0.056126,0.043222
0.04595,0.107841,0.015845,0.135202,0.087313,0.00546,0.059015,0.04666
0.045834,0.110911,0.049096,0.17529,0.140517,0.005915,0.062677,0.047642
0.057098,0.136991,0.11711,0.192656,0.206531,0.006143,0.057828,0.054519
0.058435,0.151732,0.105975,0.21328,0.20668,0.007394,0.06732,0.064833
0.067951,0.164032,0.062356,0.21582,0.177384,0.006712,0.05788,0.064342
0.07473,0.156682,0.035402,0.195362,0.150782,0.007281,0.059634,0.065324
0.084215,0.183652,0.022219,0.167421,0.119432,0.007053,0.065773,0.083006
0.073551,0.168352,0.017842,0.120569,0.0865,0.006029,0.051277,0.079077
0.072183,0.153042,0.010111,0.104445,0.070954,0.005859,0.069693,0.069253
0.050508,0.096251,0.014463,0.096853,0.069478,0.005404,0.063503,0.068762
0.049897,0.119101,0.019249,0.125621,0.095417,0.004607,0.055455,0.04666
0.055182,0.120221,0.037629,0.130342,0.119068,0.006314,0.051586,0.048134
0.069625,0.143941,0.057364,0.137245,0.148023,0.006826,0.07351,0.061395
0.057929,0.127901,0.03896,0.136278,0.116075,0.00455,0.061646,0.056974
0.049024,0.103381,0.014514,0.10312,0.074888,0.004607,0.053701,0.045678
0.057593,0.116711,0.020043,0.096273,0.078117,0.004835,0.057003,0.049116
0.032728,0.064821,0.015819,0.096576,0.073049,0.00364,0.063348,0.038802
0.041234,0.088461,0.020529,0.120403,0.091076,0.004892,0.065927,0.037819
0.048529,0.116161,0.051861,0.158918,0.147873,0.007224,0.062161,0.048625
0.051982,0.119421,0.047945,0.147653,0.137288,0.008077,0.061078,0.053045
0.050971,0.124341,0.047023,0.131005,0.120865,0.005176,0.067269,0.055501
0.036791,0.096051,0.019915,0.091303,0.073306,0.004323,0.063657,0.04666
0.04575,0.092301,0.013567,0.085505,0.062656,0.003697,0.059943,0.042731
0.045508,0.094221,0.016357,0.106461,0.080384,0.004323,0.059531,0.038802
0.05174,0.108721,0.042723,0.143926,0.131279,0.006371,0.075316,0.04224
0.050076,0.101521,0.036656,0.132827,0.120843,0.005688,0.066185,0.050589
0.061824,0.119341,0.031255,0.11974,0.106644,0.004892,0.076399,0.049607
0.063509,0.137091,0.033789,0.155191,0.131557,0.004778,0.053959,0.060413
0.050361,0.093131,0.015487,0.096549,0.072622,0.004607,0.050193,0.04666
0.055319,0.107211,0.016331,0.108614,0.080683,0.004835,0.05886,0.045678
0.037602,0.082941,0.03704,0.107786,0.097877,0.004892,0.071344,0.041257
0.044781,0.094721,0.03704,0.12725,0.105725,0.004835,0.073407,0.045678
0.054487,0.120911,0.128091,0.160464,0.19246,0.008077,0.071189,0.049607
0.065856,0.152552,0.123688,0.155356,0.202617,0.007793,0.064534,0.071709
0.033486,0.089601,0.0139,0.104914,0.077027,0.007053,0.067062,0.050098
0.043486,0.102101,0.015077,0.104252,0.076642,0.004778,0.052412,0.039784
0.029644,0.058361,0.018123,0.09815,0.081304,0.004095,0.038122,0.03831
0.03657,0.076931,0.024471,0.117946,0.093386,0.004835,0.045241,0.036837
0.041181,0.084141,0.019915,0.121756,0.096551,0.005745,0.058447,0.037819
0.05074,0.107141,0.034506,0.118829,0.103864,0.005517,0.050864,0.044695
0.053729,0.114611,0.024164,0.111458,0.08928,0.006655,0.056177,0.047151
0.049466,0.105191,0.017381,0.112093,0.08526,0.006143,0.059634,0.050589
0.053129,0.106771,0.014258,0.097377,0.073434,0.004721,0.066856,0.04666
0.053424,0.110251,0.019045,0.11259,0.090777,0.005688,0.071757,0.045678
0.058487,0.121141,0.017022,0.129763,0.092851,0.005859,0.065153,0.051081
0.053403,0.109661,0.013746,0.109415,0.07831,0.004664,0.067526,0.049607
0.048403,0.093471,0.013285,0.119602,0.087505,0.006143,0.074233,0.047642
0.062572,0.126901,0.032714,0.143457,0.117999,0.006712,0.064638,0.048134
0.069088,0.152852,0.07193,0.171618,0.17285,0.007963,0.070157,0.067289
0.064119,0.129121,0.057876,0.15265,0.150183,0.007281,0.077741,0.058448
0.067372,0.151402,0.044617,0.174931,0.14659,0.006655,0.068094,0.067289
0.076667,0.170512,0.100497,0.179376,0.184355,0.006996,0.072582,0.073674
0.062719,0.130011,0.024139,0.127057,0.094284,0.004949,0.077534,0.065815
0.053613,0.121131,0.042339,0.160464,0.133931,0.005233,0.09332,0.05943
0.052413,0.128081,0.110736,0.185837,0.197742,0.005802,0.06959,0.058939
0.069109,0.150212,0.154661,0.228272,0.255993,0.006996,0.074491,0.071709
0.064456,0.154452,0.200891,0.229376,0.290636,0.008987,0.07805,0.0722
0.069519,0.153932,0.110915,0.179017,0.192503,0.005915,0.094403,0.081532
0.048497,0.104991,0.014207,0.102319,0.074781,0.005233,0.08847,0.044695
0.070193,0.161432,0.013592,0.093705,0.074461,0.00546,0.079546,0.058448
0.052371,0.091051,0.013874,0.097708,0.070911,0.004892,0.065308,0.045678
0.054055,0.104671,0.010828,0.092932,0.065543,0.004721,0.06634,0.046169
0.053013,0.098531,0.020939,0.116952,0.091611,0.005005,0.085221,0.043713
0.063677,0.121811,0.030615,0.152595,0.12172,0.004778,0.071137,0.055992
0.05074,0.107881,0.021041,0.120596,0.085858,0.005745,0.074697,0.050098
0.052687,0.115071,0.03384,0.121756,0.102624,0.005517,0.067526,0.048134
0.056087,0.121071,0.017304,0.102485,0.076663,0.005005,0.069177,0.050589
0.051034,0.114521,0.024292,0.105743,0.088788,0.005915,0.066598,0.047642
0.030517,0.086321,0.01244,0.074959,0.055044,0.003754,0.060253,0.049116
0.037781,0.086341,0.017662,0.101684,0.082223,0.005119,0.073562,0.040275
0.051982,0.116311,0.015461,0.107731,0.08079,0.005176,0.068403,0.050098
0.046824,0.100881,0.014335,0.091524,0.073905,0.005233,0.068403,0.051081
0.03097,0.064811,0.016997,0.073799,0.059769,0.004892,0.070106,0.036837
0.030065,0.062781,0.01971,0.095362,0.075508,0.004493,0.066546,0.034381
0.033496,0.071391,0.033584,0.133462,0.107671,0.004892,0.065566,0.036837
0.028686,0.068441,0.022168,0.10323,0.080534,0.004835,0.063864,0.038802
0.031717,0.078501,0.026366,0.106295,0.083207,0.004607,0.061904,0.042731
0.032465,0.079891,0.009113,0.06005,0.043239,0.003583,0.063606,0.040766
0.031728,0.072271,0.012005,0.069934,0.05453,0.004892,0.060511,0.037819
0.046129,0.122971,0.019531,0.110657,0.085794,0.004892,0.060253,0.044695
0.08232,0.247182,0.04198,0.13037,0.110087,0.004323,0.080217,0.064342
0.063119,0.181032,0.014847,0.088349,0.065073,0.005915,0.076967,0.091356
0.046792,0.101211,0.011621,0.092242,0.065586,0.010409,0.070673,0.058448
0.047729,0.092191,0.011263,0.094699,0.066741,0.004664,0.088986,0.055992
0.045466,0.093021,0.019505,0.126615,0.094091,0.005745,0.07382,0.058939
0.046192,0.097421,0.047023,0.132606,0.116524,0.006882,0.071447,0.054028
0.049371,0.102601,0.040137,0.120845,0.103779,0.006029,0.073253,0.053536
0.049897,0.100591,0.011084,0.077499,0.055514,0.002958,0.084137,0.050589
0.033539,0.064351,0.010341,0.084649,0.061972,0.003697,0.079082,0.04666
0.03437,0.067591,0.007142,0.047819,0.034194,0.003015,0.06082,0.042731
0.037907,0.073491,0.00791,0.053838,0.040887,0.003583,0.067475,0.037819
0.036118,0.072841,0.009599,0.060657,0.046426,0.003356,0.06015,0.038802
0.027328,0.057451,0.008268,0.042463,0.03398,0.002844,0.048801,0.02947
0.01499,0.03123,0.00791,0.031364,0.025982,0.002332,0.043487,0.021611
0.009558,0.01913,0.008191,0.03095,0.027372,0.002673,0.052308,0.019155
0.011106,0.02753,0.008191,0.036278,0.029425,0.002901,0.05659,0.026523
0.013559,0.03503,0.007347,0.033435,0.026752,0.002218,0.061181,0.028487
0.01439,0.0398,0.006809,0.03291,0.025897,0.002673,0.064277,0.028978
0.022675,0.04694,0.008319,0.051601,0.039882,0.003811,0.069848,0.027996
0.028938,0.067341,0.007039,0.029128,0.023587,0.002901,0.065876,0.032417
0.022749,0.0443,0.006707,0.029376,0.02348,0.003299,0.076296,0.028487
0.019359,0.03736,0.006732,0.029183,0.023031,0.003185,0.095641,0.029961
0.020854,0.04845,0.00855,0.046687,0.036011,0.004209,0.076038,0.030943
0.026201,0.062161,0.007423,0.035367,0.027222,0.003242,0.080578,0.032417
0.032802,0.081551,0.007807,0.035174,0.028313,0.003071,0.072891,0.032417
0.027728,0.078591,0.008447,0.031999,0.027885,0.003356,0.056435,0.032908
0.021085,0.054601,0.007986,0.031557,0.026688,0.002787,0.058705,0.031925
0.02318,0.056481,0.007551,0.032606,0.026923,0.003071,0.064638,0.031925
0.025717,0.063591,0.008268,0.037686,0.030216,0.002844,0.069745,0.030943
0.032581,0.088931,0.008012,0.035588,0.029083,0.002901,0.065102,0.032417
0.030075,0.080601,0.007782,0.03302,0.027287,0.003527,0.062574,0.035855
0.035697,0.096601,0.014514,0.06201,0.04974,0.003299,0.068971,0.034381
0.044287,0.116061,0.00942,0.049034,0.038941,0.003754,0.064225,0.049116
0.033718,0.092241,0.010879,0.052402,0.041101,0.003413,0.063864,0.042731
0.028265,0.094481,0.007551,0.033214,0.027094,0.002901,0.071705,0.039293
0.049961,0.147941,0.008191,0.031281,0.026837,0.003527,0.06015,0.052554
0.051929,0.143491,0.008601,0.040061,0.032162,0.002958,0.068713,0.05501
0.03536,0.072781,0.008652,0.03095,0.026559,0.002958,0.0683,0.047642
0.027486,0.051011,0.008652,0.033959,0.028356,0.003413,0.060408,0.030943
0.017201,0.03652,0.008345,0.036334,0.02966,0.002901,0.065669,0.031434
0.021864,0.050591,0.007884,0.037962,0.031521,0.00347,0.062161,0.035363
0.024464,0.04571,0.008396,0.036996,0.030558,0.00347,0.052566,0.031925
0.024359,0.054541,0.011365,0.047156,0.04001,0.003299,0.062523,0.027014
0.027517,0.071091,0.008345,0.032606,0.027757,0.003413,0.058705,0.027505
0.03177,0.076771,0.011058,0.042076,0.036888,0.003583,0.06536,0.035363
0.023359,0.0482,0.009215,0.037604,0.031435,0.003299,0.058757,0.029961
0.026507,0.050561,0.007807,0.037548,0.030323,0.004152,0.062832,0.032417
0.033918,0.066241,0.008294,0.030784,0.026281,0.002844,0.06211,0.034872
0.054003,0.193032,0.008626,0.039177,0.032098,0.003356,0.062574,0.058448
0.038149,0.092721,0.009113,0.04677,0.036952,0.00364,0.059169,0.052063
0.039192,0.109331,0.008729,0.043898,0.034514,0.002503,0.076451,0.042731
0.04456,0.102611,0.00919,0.032192,0.028142,0.003982,0.056745,0.046169
0.022654,0.055471,0.008012,0.033269,0.027671,0.004152,0.054011,0.035363
0.023496,0.04914,0.006476,0.034484,0.025255,0.002958,0.046273,0.03389
0.027212,0.065081,0.00878,0.035919,0.032355,0.003925,0.044209,0.030452
0.026149,0.04973,0.010162,0.048896,0.041614,0.004437,0.052463,0.033399
0.03456,0.096841,0.009932,0.047846,0.03862,0.00364,0.062523,0.037328
0.047497,0.119281,0.011929,0.046742,0.039454,0.00364,0.050555,0.048625
0.050013,0.146761,0.011033,0.03868,0.034429,0.003697,0.049832,0.047642
0.032896,0.084071,0.011519,0.036913,0.03413,0.00438,0.06015,0.05501
0.024833,0.04502,0.013388,0.05116,0.043496,0.004949,0.055816,0.03831
0.069856,0.252953,0.012057,0.049365,0.042277,0.003925,0.05788,0.058448
0.03696,0.067091,0.00901,0.042187,0.035712,0.003527,0.060511,0.054519
0.047097,0.114101,0.007986,0.045555,0.036225,0.003811,0.049368,0.042731
0.037149,0.079601,0.007219,0.042822,0.033231,0.002218,0.054527,0.050589
